enable_recrudescence,age_based_probability_of_seeking_treatment,factor_effect_age_mature_immunity,beta,immune_effect_on_progression_to_clinical,max_clinical_probability,midpoint,mean_pfpr,mean_eir,mean_population,total_clinical_episodes,avg_clinical_episodes_per_1000,total_treatments,avg_treatments_per_1000,mean_immunity_all,mean_immunity_under5,mean_immunity_2to10
True,0.9,2.0,0.2,10,0.9,0.1,13.819286017319788,11.099551146082467,58397.833333333336,44111,755.3533664205578,25722,440.46154680396245,0.33340672028163904,0.028394469933127883,0.11509659523701334
True,0.9,2.0,0.2,10,0.9,0.2,14.571080038148532,11.440323441066722,58032.0,74700,1287.2208436724566,40616,699.8897160187482,0.31362554129522846,0.026928256221276318,0.08939592230844139
True,0.9,2.0,0.2,10,0.9,0.05,14.428066248473911,11.785672304281634,59473.583333333336,33794,568.2186629077615,20762,349.09616734600655,0.35099188807466386,0.02849537735225023,0.14100458774849411
True,0.9,2.0,0.2,10,0.9,0.02,15.216328093596251,12.292992121349721,60025.083333333336,25849,430.63663662829845,16108,268.35447958561764,0.3613026811818368,0.030867851154409893,0.1666582470000579
True,0.9,2.0,0.2,10,0.95,0.1,14.02112086406241,11.178621561062597,58503.416666666664,51348,877.6923285107281,29939,511.74788936828475,0.3320551840687525,0.02656460012950905,0.10270203337251409
True,0.9,2.0,0.2,10,0.95,0.05,14.171315923574262,11.39593422082047,59195.666666666664,36506,616.7005467742571,22233,375.58492457218154,0.3463431389525788,0.026655069230129978,0.13160835197120496
True,0.9,2.0,0.2,10,0.95,0.2,14.55514072380427,11.553845392452958,57558.416666666664,82869,1439.737310355711,44444,772.1546660566584,0.30913870450468117,0.028061713958332606,0.079605907834944
True,0.9,2.0,0.2,10,0.95,0.02,15.140373030465943,12.183120637618302,59890.083333333336,27344,456.56974373887715,17093,285.40618160212944,0.35906086492319433,0.030044403009612388,0.1643093244201414
True,0.9,2.0,0.2,10,0.99,0.1,13.8414362870491,11.034577140963577,58176.916666666664,54166,931.0565616660674,31277,537.6187290778273,0.3288245441909786,0.027270398470443102,0.09696915922084924
True,0.9,2.0,0.2,10,0.99,0.02,14.572529402277132,11.739322250931517,59683.666666666664,28763,481.9241445174839,17870,299.4118994029634,0.35521143245197834,0.02873801628250426,0.15656322043184606
True,0.9,2.0,0.2,10,0.99,0.05,13.665852863347581,10.981317093892358,59103.833333333336,38902,658.197578837244,23664,400.3801219887035,0.3406664081713819,0.0260831697700533,0.12597150603291862
True,0.9,2.0,0.2,10,0.99,0.2,14.608599567216714,11.85360370386858,57340.166666666664,89726,1564.8018695446183,47623,830.534732778942,0.3049752354984447,0.02644929913506674,0.07492012368325103
True,0.9,2.0,0.2,15,0.9,0.1,14.184025162754871,11.112223746845673,58609.083333333336,46392,791.549660248909,27178,463.7165172065195,0.33517163570646824,0.028547939480409276,0.11313865723839016
True,0.9,2.0,0.2,15,0.9,0.05,14.38008711682305,11.269463212787928,59459.166666666664,34977,588.2524421521773,21420,360.2472284901403,0.34626661737728953,0.026350040587185708,0.13768723626310897
True,0.9,2.0,0.2,15,0.9,0.02,15.33236529143115,12.364574861212043,60012.25,26255,437.4940116392903,16332,272.1444371774096,0.362300151497674,0.031220190562351483,0.16675696120860165
True,0.9,2.0,0.2,15,0.9,0.2,14.599505922495064,11.701950919164313,57753.666666666664,74120,1283.381718909622,40203,696.1116465909812,0.3163010077160195,0.02806815840258597,0.09050818687816724
True,0.9,2.0,0.2,15,0.95,0.1,13.784992579755539,11.057406200566243,58521.5,50842,868.774723819451,29659,506.8051912544962,0.33062422151991105,0.02694845694411673,0.10380881370889507
True,0.9,2.0,0.2,15,0.95,0.05,14.284867372128891,11.511790676015979,58918.166666666664,36942,627.0052530487201,22433,380.74843921936923,0.34933301434108727,0.027001899154000517,0.1344644976044041
True,0.9,2.0,0.2,15,0.95,0.2,14.690787196891742,11.700004383761913,57251.166666666664,82629,1443.2718983892614,44343,774.5344345238962,0.3105491205729017,0.02810841283166651,0.08054299700559431
True,0.9,2.0,0.2,15,0.95,0.02,15.15232914657876,12.187794834710116,59817.0,29160,487.4868348462811,18181,303.94369493622213,0.3593478250092143,0.02948493482025914,0.16052170299012478
True,0.9,2.0,0.2,15,0.99,0.02,14.617822578418243,11.947226014463853,59710.25,28887,483.78628459937784,17999,301.4390326618964,0.3557939010642513,0.02908136426005897,0.15792058544110138
True,0.9,2.0,0.2,15,0.99,0.1,13.429804337832694,10.963119584356674,58249.083333333336,53554,919.3964425763496,30840,529.4503919231919,0.32548225638271405,0.02705810490099875,0.09316002429491044
True,0.9,2.0,0.2,15,0.99,0.05,13.857389945235363,11.119077379997508,59066.333333333336,40402,684.0106321141767,24589,416.294674349178,0.34133035799803585,0.026330022408754584,0.1230987347939898
True,0.9,2.0,0.2,15,0.99,0.2,14.537201337584277,11.679119268310066,57096.333333333336,90854,1591.2405350022475,48264,845.3082217772303,0.3032349774303408,0.02696067614387559,0.07595158659106657
True,0.8,0.5,0.1,5,0.9,0.1,8.747071665743768,4.0343217299968055,60665.666666666664,29318,483.27170228080684,11304,186.33274174849038,0.2214376626293637,0.07142919277761765,0.14353569795135032
True,0.8,0.5,0.1,5,0.9,0.02,8.422109788848912,3.905665435749603,61747.75,8023,129.93185986533922,3619,58.60942301541352,0.2328988820540311,0.09995061005014562,0.1811639672543386
True,0.8,0.5,0.1,5,0.9,0.05,8.676457431297765,3.9079503135520994,61180.5,17219,281.4458855354239,7149,116.85095741290117,0.2280476777536166,0.08631785384053603,0.16589943365963172
True,0.8,0.5,0.1,5,0.9,0.2,9.811352472741676,4.552848256515224,59782.0,53750,899.1000635642835,19464,325.5829513900505,0.21988729124062215,0.062114420825760415,0.1279360339639384
True,0.8,0.5,0.1,5,0.95,0.02,8.177325241763793,3.943004536565921,61703.5,8728,141.45064704595364,3842,62.26551168086089,0.23210560706037495,0.09830797275870855,0.17951167385302255
True,0.8,0.5,0.1,5,0.95,0.05,8.258178675988562,3.87166391804984,61273.166666666664,18426,300.71891175854574,7735,126.23796713623963,0.2223976625281078,0.08039035947223293,0.15846272865845715
True,0.8,0.5,0.1,5,0.95,0.1,8.48477245562193,4.028423522968334,60573.75,32220,531.9135764254318,12439,205.3529788068264,0.2149516615967997,0.06333050361951231,0.1333799635323659
True,0.8,0.5,0.1,5,0.95,0.2,10.212148418955382,4.46929218302315,59267.833333333336,61236,1033.2080077163835,22051,372.0567930327581,0.21613608365706197,0.05462274326708152,0.11140312552863695
True,0.8,0.5,0.1,5,0.99,0.02,8.214064124409129,3.8460416100052957,61698.083333333336,9978,161.72301408606697,4525,73.34101410497625,0.22851274420341786,0.09433155523245405,0.17395126518675044
True,0.8,0.5,0.1,5,0.99,0.1,8.853601060595876,4.093698677103802,60133.166666666664,35941,597.6901266356059,13995,232.73346101291855,0.2163505553712954,0.060169798077214516,0.12928061120745535
True,0.8,0.5,0.1,5,0.99,0.05,8.433978162640022,3.884347557379199,60614.75,20771,342.67236934904463,8568,141.35173369518145,0.22207705214201914,0.07348552449342699,0.1514483237260548
True,0.8,0.5,0.1,5,0.99,0.2,10.502896136535947,4.67845010623133,59035.0,68990,1168.6287795375624,24886,421.54654018802404,0.21574281025340772,0.0520956098429019,0.10540081364146527
True,0.8,0.5,0.1,10,0.9,0.02,8.425905962667423,3.8901847984148366,61737.666666666664,8125,131.6052328940193,3597,58.26264895012769,0.23362054050555758,0.10008008088461852,0.18222603402241264
True,0.8,0.5,0.1,10,0.9,0.05,8.279431210146884,3.9098795905757773,61307.416666666664,17082,278.628605293813,7174,117.01683727770838,0.22490332207322392,0.0835375253914114,0.16059245176375272
True,0.8,0.5,0.1,10,0.9,0.1,8.879199800188973,3.9979042401249596,60907.583333333336,30566,501.8422719666817,11915,195.62424492845034,0.21994067441829737,0.0712395802882367,0.14648271589649883
True,0.8,0.5,0.1,10,0.9,0.2,10.146825514897529,4.405579899452465,59558.083333333336,56473,948.2004261945971,20216,339.4333542746087,0.21769053073508385,0.059492219070719145,0.12246562286700487
True,0.8,0.5,0.1,10,0.95,0.05,8.386163170145169,3.8001220854755378,61214.833333333336,19431,317.4230646711445,8209,134.10148411741162,0.22276571828263234,0.07882482375434706,0.15673549149379698
True,0.8,0.5,0.1,10,0.95,0.02,8.457296945660662,3.924579049352092,61602.583333333336,9262,150.35083755957206,4129,67.0264098772914,0.2324777987391755,0.09439775464977855,0.17737851544561953
True,0.8,0.5,0.1,10,0.95,0.1,8.611243059636692,3.9565389268845466,60155.083333333336,33642,559.254482511176,12973,215.65924741743908,0.21459693174789066,0.06390654136465275,0.13165175356224185
True,0.8,0.5,0.1,10,0.95,0.2,10.311444764803657,4.55011825159504,58945.75,63889,1083.861007791062,22819,387.1186641954679,0.21576761704875028,0.055674191722311465,0.1129879850300534
True,0.8,0.5,0.1,10,0.99,0.02,8.372953673377559,4.023964875468878,61509.5,9807,159.4387858786041,4483,72.88305058568189,0.23509031319626175,0.09514983579569787,0.17970564969403202
True,0.8,0.5,0.1,10,0.99,0.05,8.555026031728458,3.919973223405199,61181.75,21608,353.1772137933289,9262,151.385012687607,0.22379080357140876,0.07527409936147336,0.1535009176295854
True,0.8,0.5,0.1,10,0.99,0.1,9.067889471420285,4.058469667979061,60258.916666666664,39285,651.9367119942139,15267,253.35669548213474,0.21554332696390052,0.059750583693389515,0.1252753064760306
True,0.8,0.5,0.1,10,0.99,0.2,10.64149243295901,4.744161553550463,59071.583333333336,72621,1229.3728371932923,25899,438.4341596847892,0.21206152045809215,0.05098152967371023,0.1011849102931966
True,0.8,0.5,0.1,15,0.9,0.02,8.403254749050967,3.9807437361965743,61887.25,8309,134.260287862201,3761,60.771806793806476,0.2335835240447863,0.09743041223182687,0.18162420429741785
True,0.8,0.5,0.1,15,0.9,0.05,8.583044716158485,3.826476724190606,61411.166666666664,17731,288.72599174417246,7575,123.34890234403625,0.22591589366543263,0.08268113852891644,0.16143383829169644
True,0.8,0.5,0.1,15,0.9,0.1,8.774488309725712,4.0872155437136,60897.083333333336,30662,503.5052308197574,12050,197.87482980164623,0.22121772291842823,0.07142592241364405,0.1452167564094536
True,0.8,0.5,0.1,15,0.9,0.2,10.35930940377098,4.4885204277675195,59558.5,58490,982.0596556326973,21016,352.8631513553901,0.2192323469149526,0.06140301448697732,0.12397737060925977
True,0.8,0.5,0.1,15,0.95,0.02,8.403688291729745,3.875672845666792,61621.25,9195,149.21800515244334,4206,68.25567478751242,0.23273808590047773,0.09604427686384255,0.18060096928741617
True,0.8,0.5,0.1,15,0.95,0.05,8.299510500142338,3.841799833750492,61137.75,18932,309.6613794259684,8018,131.14646842580893,0.22330105853970464,0.0790607280240187,0.15686714576169222
True,0.8,0.5,0.1,15,0.95,0.1,9.11535644386797,4.018138070137134,60652.5,35749,589.4068669881703,14015,231.07044227360785,0.21920636917997152,0.06501793657366035,0.13447330957242107
True,0.8,0.5,0.1,15,0.95,0.2,10.311161906894156,4.483341986695891,59333.0,65778,1108.6242057539648,23357,393.6595149410952,0.21346222950645047,0.05540206077709179,0.10975345837203315
True,0.8,0.5,0.1,15,0.99,0.05,8.644319881937266,3.8977820231678293,61163.833333333336,21990,359.5261905864849,9355,152.94986416264513,0.22400807969517378,0.07299414223449059,0.15154196836969988
True,0.8,0.5,0.1,15,0.99,0.02,8.437425008350544,3.755866251591143,61682.916666666664,9876,160.10916042394234,4529,73.42389505468154,0.22998072542289014,0.09370865261850564,0.17585928876477772
True,0.8,0.5,0.1,15,0.99,0.1,8.547824208019279,4.099393083380385,59957.0,37327,622.5628366996348,14794,246.74349950798072,0.21356877751744352,0.056547196766658266,0.1205230219943421
True,0.8,0.5,0.1,15,0.99,0.2,10.941233382316396,4.732782204181902,58880.333333333336,76053,1291.6536930837121,26999,458.54020301062604,0.21496964705467828,0.05020055649776225,0.10339073348670098
True,0.8,0.5,0.15,5,0.9,0.05,11.16118278577756,6.755015437065019,60994.0,15067,247.02429747188248,6935,113.69970816801653,0.301454621371043,0.11385002376873837,0.22985920359020565
True,0.8,0.5,0.15,5,0.9,0.02,11.297932546643857,7.039333123246121,61393.416666666664,7063,115.04490845245351,3519,57.31884933373693,0.3109855451481847,0.13512777500821613,0.25482432971533103
True,0.8,0.5,0.15,5,0.9,0.1,11.280323061845772,6.911898911497986,60323.416666666664,28525,472.86777799113395,12138,201.2153931378224,0.29495176521952166,0.0944006540188485,0.20764774002313438
True,0.8,0.5,0.15,5,0.9,0.2,12.43357218628511,7.47030076342651,58881.333333333336,57220,971.7850592151445,22023,374.02345961368627,0.2889462798639107,0.0768613872116146,0.18073480228994396
True,0.8,0.5,0.15,5,0.95,0.02,11.351399970117173,7.012620156321645,61519.666666666664,8086,131.43764324687498,4128,67.10049360908978,0.3105713172890845,0.13064977164698222,0.25145147719696875
True,0.8,0.5,0.15,5,0.95,0.05,11.178925941847181,6.930988817325077,60831.0,17270,283.90130032384803,8201,134.8161299337509,0.3014008704817049,0.1058336469834128,0.22608383366991547
True,0.8,0.5,0.15,5,0.95,0.1,11.505099834052558,7.0823285564407845,59864.666666666664,32608,544.6952570798579,13969,233.34298473222935,0.2950436325556025,0.09074799583229165,0.19859309089094426
True,0.8,0.5,0.15,5,0.95,0.2,12.68514178451804,7.559529919241897,58434.333333333336,64107,1097.0776313012327,24205,414.22565500875623,0.2855451340391751,0.071190965216478,0.16670614300786826
True,0.8,0.5,0.15,5,0.99,0.05,11.139629632826805,6.901385988953244,60618.75,19045,314.17671924940714,8823,145.54902567274976,0.2994270891981997,0.10312986050973626,0.22190423003819634
True,0.8,0.5,0.15,5,0.99,0.1,11.253691603054113,6.912728375876764,59996.25,36245,604.1210909015147,15510,258.51615725982873,0.28860690773151193,0.08167285482701761,0.1862473325411287
True,0.8,0.5,0.15,5,0.99,0.02,11.320121826725854,6.975655236839603,61487.5,8783,142.84204106525718,4465,72.61638544419598,0.307926066848718,0.12456696807918298,0.24576160369093214
True,0.8,0.5,0.15,5,0.99,0.2,12.909521266867586,7.585272427099443,58177.75,71537,1229.6281654068782,26970,463.5792893331213,0.2819574624862174,0.06563773197094423,0.15166592386684882
True,0.8,0.5,0.15,10,0.9,0.02,11.452105864190578,7.225252515984978,61714.25,7129,115.5162705533973,3626,58.754663631171084,0.3133784217031356,0.1352197562955955,0.25677813172279523
True,0.8,0.5,0.15,10,0.9,0.05,11.347679900537996,6.868621344438252,61063.833333333336,15632,255.99441022099822,7279,119.20312896613652,0.30375665886149,0.1135792416816903,0.2335965629175324
True,0.8,0.5,0.15,10,0.9,0.1,11.18424793822863,6.77281551799933,59991.25,28394,473.3023565936699,12265,204.4464817785927,0.2933634473982056,0.09184240362993168,0.20316774712043592
True,0.8,0.5,0.15,10,0.9,0.2,12.570234707455924,7.319358975205929,58782.666666666664,58784,1000.0226824233902,22664,385.5558327851748,0.2877494947118028,0.07808732955123977,0.17417646459189692
True,0.8,0.5,0.15,10,0.95,0.02,11.450946627713185,6.877008697224056,61390.25,7800,127.05600645053572,4022,65.51528948000701,0.3095939347028284,0.1288759605436615,0.25142437368834886
True,0.8,0.5,0.15,10,0.95,0.05,11.525160012268826,6.804624450053968,61001.75,18607,305.0240361956829,8749,143.42211493932552,0.3000009278792109,0.10465000319567841,0.22268711438005917
True,0.8,0.5,0.15,10,0.95,0.1,11.490436447836542,6.8916310742017695,59838.583333333336,33173,554.3747554183964,14252,238.17408778895444,0.29225356594372953,0.08762577334352518,0.19344346532163703
True,0.8,0.5,0.15,10,0.95,0.2,12.795622817073136,7.5905970336815445,58471.583333333336,68538,1172.1591257291645,26086,446.13124038884985,0.2847771815993602,0.06895110259576112,0.15771112431118722
True,0.8,0.5,0.15,10,0.99,0.1,11.28644029240454,7.102907833838015,59686.166666666664,35839,600.4573924164449,15434,258.5858811505737,0.2909911202645322,0.0821957135527606,0.184627120850805
True,0.8,0.5,0.15,10,0.99,0.05,11.13874629288564,6.820895831265364,60880.5,19569,321.43297114839726,9263,152.1505243879403,0.2990858617918413,0.10039634998292057,0.21501512285229038
True,0.8,0.5,0.15,10,0.99,0.02,11.599352570799331,7.0506339042560215,61574.666666666664,8838,143.5330547194734,4453,72.31870249669778,0.3120550071201132,0.12819987883726272,0.249397208012028
True,0.8,0.5,0.15,10,0.99,0.2,13.153057847724162,7.75275683100521,58034.166666666664,75367,1298.666015709137,28610,492.9854539710803,0.2817126127838419,0.064177506590518,0.146233097576206
True,0.8,0.5,0.15,15,0.9,0.05,11.121822877139175,6.921963106105532,60843.833333333336,15283,251.18404220641366,7247,119.1082087201387,0.3019490391232688,0.11215332471277766,0.23363389796347755
True,0.8,0.5,0.15,15,0.9,0.1,11.184222423188544,6.931390463660324,60084.75,28228,469.80306983053106,12142,202.08122693362293,0.2963322672499977,0.09319850955731719,0.2073955949040668
True,0.8,0.5,0.15,15,0.9,0.02,11.484726515058268,6.966031738846458,61525.916666666664,7234,117.5764684529961,3801,61.77884387473571,0.31137037078334034,0.13386337910483917,0.2547816854538805
True,0.8,0.5,0.15,15,0.9,0.2,12.73887324631555,7.7000128147287334,58807.25,60279,1025.0266761326197,23030,391.61838038677206,0.28927125534687753,0.07713752368921849,0.17307024265945234
True,0.8,0.5,0.15,15,0.95,0.05,11.313587125509622,7.004145974832098,60744.5,17802,293.06356954127534,8330,137.13175678456486,0.3022295575396502,0.1065736289536347,0.22501731303695263
True,0.8,0.5,0.15,15,0.95,0.02,11.5782144833122,7.173763551197259,61565.0,7982,129.6515877527816,4113,66.80743929180541,0.31274962016506164,0.13066347620710655,0.25447687200207025
True,0.8,0.5,0.15,15,0.95,0.1,11.422112659289828,7.082452881166648,59618.083333333336,32841,550.8563537069988,14088,236.3041415006912,0.2938467691454493,0.08484612392816461,0.19284637562260518
True,0.8,0.5,0.15,15,0.95,0.2,12.70939353592418,7.655143621154255,58648.0,68217,1163.1598690492428,25855,440.8504978856909,0.2829196381180105,0.06900188781711854,0.15857678383472606
True,0.8,0.5,0.15,15,0.99,0.05,11.156814326345392,7.1481147002746175,60588.833333333336,19755,326.0501797635978,9379,154.79750118971316,0.30246346761132376,0.10116363444947969,0.21731090444482928
True,0.8,0.5,0.15,15,0.99,0.02,11.648615624953385,7.337807920249079,61316.416666666664,8803,143.56677181342135,4439,72.39496763373594,0.31317902032208006,0.12720249772780515,0.25317397613424003
True,0.8,0.5,0.15,15,0.99,0.1,11.507822807423645,7.01531973932659,59835.75,38204,638.4811755514053,16351,273.2647288619262,0.28912452132382266,0.07917462375424339,0.1817779231807133
